city,city_ibge_code,confirmed,date,index
São Domingos,4216107,0,2020-03-13,2
São Domingos,4216107,0,2020-03-14,3
São Domingos,4216107,0,2020-03-15,4
São Domingos,4216107,0,2020-03-16,5
São Domingos,4216107,0,2020-03-17,6
São Domingos,4216107,0,2020-03-18,7
São Domingos,4216107,0,2020-03-19,8
São Domingos,4216107,0,2020-03-20,9
São Domingos,4216107,0,2020-03-21,10
São Domingos,4216107,0,2020-03-22,11
São Domingos,4216107,0,2020-03-23,12
São Domingos,4216107,0,2020-03-24,13
São Domingos,4216107,0,2020-03-25,14
São Domingos,4216107,0,2020-03-26,15
São Domingos,4216107,0,2020-03-27,16
São Domingos,4216107,0,2020-03-28,17
São Domingos,4216107,0,2020-03-29,18
São Domingos,4216107,0,2020-03-30,19
São Domingos,4216107,0,2020-03-31,20
São Domingos,4216107,0,2020-04-01,21
São Domingos,4216107,0,2020-04-02,22
São Domingos,4216107,0,2020-04-03,23
São Domingos,4216107,0,2020-04-04,24
São Domingos,4216107,1,2020-04-05,25
São Domingos,4216107,1,2020-04-06,26
São Domingos,4216107,1,2020-04-07,27
São Domingos,4216107,1,2020-04-08,28
São Domingos,4216107,1,2020-04-09,29
São Domingos,4216107,3,2020-04-10,30
São Francisco do Sul,4216206,0,2020-03-12,1
São Francisco do Sul,4216206,0,2020-03-13,2
São Francisco do Sul,4216206,0,2020-03-14,3
São Francisco do Sul,4216206,0,2020-03-15,4
São Francisco do Sul,4216206,0,2020-03-16,5
São Francisco do Sul,4216206,0,2020-03-17,6
São Francisco do Sul,4216206,0,2020-03-18,7
São Francisco do Sul,4216206,0,2020-03-19,8
São Francisco do Sul,4216206,0,2020-03-20,9
São Francisco do Sul,4216206,0,2020-03-21,10
São Francisco do Sul,4216206,0,2020-03-22,11
São Francisco do Sul,4216206,0,2020-03-23,12
São Francisco do Sul,4216206,0,2020-03-24,13
São Francisco do Sul,4216206,0,2020-03-25,14
São Francisco do Sul,4216206,0,2020-03-26,15
São Francisco do Sul,4216206,0,2020-03-27,16
São Francisco do Sul,4216206,1,2020-03-28,17
São Francisco do Sul,4216206,1,2020-03-29,18
São Francisco do Sul,4216206,1,2020-03-30,19
São Francisco do Sul,4216206,1,2020-03-31,20
São Francisco do Sul,4216206,1,2020-04-01,21
São Francisco do Sul,4216206,1,2020-04-02,22
São Francisco do Sul,4216206,1,2020-04-03,23
São Francisco do Sul,4216206,2,2020-04-04,24
São Francisco do Sul,4216206,2,2020-04-05,25
São Francisco do Sul,4216206,2,2020-04-06,26
São Francisco do Sul,4216206,2,2020-04-07,27
São Francisco do Sul,4216206,2,2020-04-08,28
São Francisco do Sul,4216206,2,2020-04-09,29
São Francisco do Sul,4216206,2,2020-04-10,30
São José,4216602,0,2020-03-12,1
São José,4216602,0,2020-03-13,2
São José,4216602,0,2020-03-14,3
São José,4216602,0,2020-03-15,4
São José,4216602,0,2020-03-16,5
São José,4216602,0,2020-03-17,6
São José,4216602,0,2020-03-18,7
São José,4216602,1,2020-03-19,8
São José,4216602,1,2020-03-20,9
São José,4216602,2,2020-03-21,10
São José,4216602,3,2020-03-22,11
São José,4216602,4,2020-03-23,12
São José,4216602,6,2020-03-24,13
São José,4216602,5,2020-03-25,14
São José,4216602,8,2020-03-26,15
São José,4216602,8,2020-03-27,16
São José,4216602,9,2020-03-28,17
São José,4216602,10,2020-03-29,18
São José,4216602,10,2020-03-30,19
São José,4216602,10,2020-03-31,20
São José,4216602,10,2020-04-01,21
São José,4216602,12,2020-04-02,22
São José,4216602,12,2020-04-03,23
São José,4216602,15,2020-04-04,24
São José,4216602,17,2020-04-05,25
São José,4216602,17,2020-04-06,26
São José,4216602,19,2020-04-07,27
São José,4216602,20,2020-04-08,28
São José,4216602,25,2020-04-09,29
São José,4216602,25,2020-04-10,30
São Lourenço do Oeste,4216909,0,2020-03-12,1
São Lourenço do Oeste,4216909,0,2020-03-13,2
São Lourenço do Oeste,4216909,0,2020-03-14,3
São Lourenço do Oeste,4216909,0,2020-03-15,4
São Lourenço do Oeste,4216909,0,2020-03-16,5
São Lourenço do Oeste,4216909,0,2020-03-17,6
São Lourenço do Oeste,4216909,0,2020-03-18,7
São Lourenço do Oeste,4216909,0,2020-03-19,8
São Lourenço do Oeste,4216909,0,2020-03-20,9
São Lourenço do Oeste,4216909,0,2020-03-21,10
São Lourenço do Oeste,4216909,0,2020-03-22,11
São Lourenço do Oeste,4216909,0,2020-03-23,12
São Lourenço do Oeste,4216909,0,2020-03-24,13
São Lourenço do Oeste,4216909,0,2020-03-25,14
São Lourenço do Oeste,4216909,0,2020-03-26,15
São Lourenço do Oeste,4216909,1,2020-03-27,16
São Lourenço do Oeste,4216909,1,2020-03-28,17
São Lourenço do Oeste,4216909,1,2020-03-29,18
São Lourenço do Oeste,4216909,1,2020-03-30,19
São Lourenço do Oeste,4216909,1,2020-03-31,20
São Lourenço do Oeste,4216909,1,2020-04-01,21
São Lourenço do Oeste,4216909,1,2020-04-02,22
São Lourenço do Oeste,4216909,1,2020-04-03,23
São Lourenço do Oeste,4216909,1,2020-04-04,24
São Lourenço do Oeste,4216909,1,2020-04-05,25
São Lourenço do Oeste,4216909,1,2020-04-06,26
São Lourenço do Oeste,4216909,1,2020-04-07,27
São Lourenço do Oeste,4216909,1,2020-04-08,28
São Lourenço do Oeste,4216909,1,2020-04-09,29
São Lourenço do Oeste,4216909,2,2020-04-10,30
São Ludgero,4217006,0,2020-03-12,1
São Ludgero,4217006,0,2020-03-13,2
São Ludgero,4217006,0,2020-03-14,3
São Ludgero,4217006,0,2020-03-15,4
São Ludgero,4217006,0,2020-03-16,5
São Ludgero,4217006,0,2020-03-17,6
São Ludgero,4217006,0,2020-03-18,7
São Ludgero,4217006,0,2020-03-19,8
São Ludgero,4217006,0,2020-03-20,9
São Ludgero,4217006,0,2020-03-21,10
São Ludgero,4217006,0,2020-03-22,11
São Ludgero,4217006,0,2020-03-23,12
São Ludgero,4217006,0,2020-03-24,13
São Ludgero,4217006,1,2020-03-25,14
São Ludgero,4217006,1,2020-03-26,15
São Ludgero,4217006,1,2020-03-27,16
São Ludgero,4217006,1,2020-03-28,17
São Ludgero,4217006,1,2020-03-29,18
São Ludgero,4217006,1,2020-03-30,19
São Ludgero,4217006,1,2020-03-31,20
São Ludgero,4217006,1,2020-04-01,21
São Ludgero,4217006,2,2020-04-02,22
São Ludgero,4217006,3,2020-04-03,23
São Ludgero,4217006,3,2020-04-04,24
São Ludgero,4217006,3,2020-04-05,25
São Ludgero,4217006,3,2020-04-06,26
São Ludgero,4217006,3,2020-04-07,27
São Ludgero,4217006,3,2020-04-08,28
São Ludgero,4217006,6,2020-04-09,29
São Ludgero,4217006,6,2020-04-10,30
São Pedro de Alcântara,4217253,0,2020-03-12,1
São Pedro de Alcântara,4217253,0,2020-03-13,2
São Pedro de Alcântara,4217253,0,2020-03-14,3
São Pedro de Alcântara,4217253,0,2020-03-15,4
São Pedro de Alcântara,4217253,0,2020-03-16,5
São Pedro de Alcântara,4217253,0,2020-03-17,6
São Pedro de Alcântara,4217253,0,2020-03-18,7
São Pedro de Alcântara,4217253,0,2020-03-19,8
São Pedro de Alcântara,4217253,0,2020-03-20,9
São Pedro de Alcântara,4217253,0,2020-03-21,10
São Pedro de Alcântara,4217253,0,2020-03-22,11
São Pedro de Alcântara,4217253,0,2020-03-23,12
São Pedro de Alcântara,4217253,0,2020-03-24,13
São Pedro de Alcântara,4217253,1,2020-03-25,14
São Pedro de Alcântara,4217253,1,2020-03-26,15
São Pedro de Alcântara,4217253,1,2020-03-27,16
São Pedro de Alcântara,4217253,1,2020-03-28,17
São Pedro de Alcântara,4217253,1,2020-03-29,18
São Pedro de Alcântara,4217253,1,2020-03-30,19
São Pedro de Alcântara,4217253,1,2020-03-31,20
São Pedro de Alcântara,4217253,1,2020-04-01,21
São Pedro de Alcântara,4217253,1,2020-04-02,22
São Pedro de Alcântara,4217253,1,2020-04-03,23
São Pedro de Alcântara,4217253,1,2020-04-04,24
São Pedro de Alcântara,4217253,1,2020-04-05,25
São Pedro de Alcântara,4217253,1,2020-04-06,26
São Pedro de Alcântara,4217253,1,2020-04-07,27
São Pedro de Alcântara,4217253,1,2020-04-08,28
São Pedro de Alcântara,4217253,1,2020-04-09,29
São Pedro de Alcântara,4217253,1,2020-04-10,30
Schroeder,4217402,0,2020-03-12,1
Schroeder,4217402,0,2020-03-13,2
Schroeder,4217402,0,2020-03-14,3
Schroeder,4217402,0,2020-03-15,4
Schroeder,4217402,0,2020-03-16,5
Schroeder,4217402,0,2020-03-17,6
Schroeder,4217402,0,2020-03-18,7
Schroeder,4217402,0,2020-03-19,8
Schroeder,4217402,0,2020-03-20,9
Schroeder,4217402,0,2020-03-21,10
Schroeder,4217402,0,2020-03-22,11
Schroeder,4217402,0,2020-03-23,12
Schroeder,4217402,0,2020-03-24,13
Schroeder,4217402,0,2020-03-25,14
Schroeder,4217402,0,2020-03-26,15
Schroeder,4217402,0,2020-03-27,16
Schroeder,4217402,0,2020-03-28,17
Schroeder,4217402,0,2020-03-29,18
Schroeder,4217402,0,2020-03-30,19
Schroeder,4217402,0,2020-03-31,20
Schroeder,4217402,0,2020-04-01,21
Schroeder,4217402,0,2020-04-02,22
Schroeder,4217402,0,2020-04-03,23
Schroeder,4217402,0,2020-04-04,24
Schroeder,4217402,0,2020-04-05,25
Schroeder,4217402,0,2020-04-06,26
Schroeder,4217402,0,2020-04-07,27
Schroeder,4217402,0,2020-04-08,28
Schroeder,4217402,1,2020-04-09,29
Schroeder,4217402,1,2020-04-10,30
Siderópolis,4217600,0,2020-03-12,1
Siderópolis,4217600,0,2020-03-13,2
Siderópolis,4217600,0,2020-03-14,3
Siderópolis,4217600,0,2020-03-15,4
Siderópolis,4217600,0,2020-03-16,5
Siderópolis,4217600,0,2020-03-17,6
Siderópolis,4217600,0,2020-03-18,7
Siderópolis,4217600,0,2020-03-19,8
Siderópolis,4217600,0,2020-03-20,9
Siderópolis,4217600,0,2020-03-21,10
Siderópolis,4217600,0,2020-03-22,11
Siderópolis,4217600,0,2020-03-23,12
Siderópolis,4217600,0,2020-03-24,13
Siderópolis,4217600,0,2020-03-25,14
Siderópolis,4217600,2,2020-03-26,15
Siderópolis,4217600,2,2020-03-27,16
Siderópolis,4217600,2,2020-03-28,17
Siderópolis,4217600,2,2020-03-29,18
Siderópolis,4217600,2,2020-03-30,19
Siderópolis,4217600,2,2020-03-31,20
Siderópolis,4217600,2,2020-04-01,21
Siderópolis,4217600,2,2020-04-02,22
Siderópolis,4217600,2,2020-04-03,23
Siderópolis,4217600,3,2020-04-04,24
Siderópolis,4217600,4,2020-04-05,25
Siderópolis,4217600,5,2020-04-06,26
Siderópolis,4217600,4,2020-04-07,27
Siderópolis,4217600,4,2020-04-08,28
Siderópolis,4217600,5,2020-04-09,29
Siderópolis,4217600,5,2020-04-10,30
Sombrio,4217709,0,2020-03-12,1
Sombrio,4217709,0,2020-03-13,2
Sombrio,4217709,0,2020-03-14,3
Sombrio,4217709,0,2020-03-15,4
Sombrio,4217709,0,2020-03-16,5
Sombrio,4217709,0,2020-03-17,6
Sombrio,4217709,0,2020-03-18,7
Sombrio,4217709,0,2020-03-19,8
Sombrio,4217709,0,2020-03-20,9
Sombrio,4217709,0,2020-03-21,10
Sombrio,4217709,0,2020-03-22,11
Sombrio,4217709,0,2020-03-23,12
Sombrio,4217709,0,2020-03-24,13
Sombrio,4217709,0,2020-03-25,14
Sombrio,4217709,0,2020-03-26,15
Sombrio,4217709,0,2020-03-27,16
Sombrio,4217709,0,2020-03-28,17
Sombrio,4217709,0,2020-03-29,18
Sombrio,4217709,0,2020-03-30,19
Sombrio,4217709,0,2020-03-31,20
Sombrio,4217709,0,2020-04-01,21
Sombrio,4217709,0,2020-04-02,22
Sombrio,4217709,0,2020-04-03,23
Sombrio,4217709,2,2020-04-04,24
Sombrio,4217709,3,2020-04-05,25
Sombrio,4217709,3,2020-04-06,26
Sombrio,4217709,3,2020-04-07,27
Sombrio,4217709,3,2020-04-08,28
Sombrio,4217709,6,2020-04-09,29
Sombrio,4217709,6,2020-04-10,30
Tangará,4217907,0,2020-03-12,1
Tangará,4217907,0,2020-03-13,2
Tangará,4217907,0,2020-03-14,3
Tangará,4217907,0,2020-03-15,4
Tangará,4217907,0,2020-03-16,5
Tangará,4217907,0,2020-03-17,6
Tangará,4217907,0,2020-03-18,7
Tangará,4217907,0,2020-03-19,8
Tangará,4217907,0,2020-03-20,9
Tangará,4217907,0,2020-03-21,10
Tangará,4217907,0,2020-03-22,11
Tangará,4217907,0,2020-03-23,12
Tangará,4217907,0,2020-03-24,13
Tangará,4217907,0,2020-03-25,14
Tangará,4217907,0,2020-03-26,15
Tangará,4217907,0,2020-03-27,16
Tangará,4217907,0,2020-03-28,17
Tangará,4217907,0,2020-03-29,18
Tangará,4217907,0,2020-03-30,19
Tangará,4217907,0,2020-03-31,20
Tangará,4217907,0,2020-04-01,21
Tangará,4217907,0,2020-04-02,22
Tangará,4217907,0,2020-04-03,23
Tangará,4217907,0,2020-04-04,24
Tangará,4217907,0,2020-04-05,25
Tangará,4217907,0,2020-04-06,26
Tangará,4217907,0,2020-04-07,27
Tangará,4217907,1,2020-04-08,28
Tangará,4217907,1,2020-04-09,29
Tangará,4217907,1,2020-04-10,30
Tijucas,4218004,0,2020-03-12,1
Tijucas,4218004,0,2020-03-13,2
Tijucas,4218004,0,2020-03-14,3
Tijucas,4218004,0,2020-03-15,4
Tijucas,4218004,0,2020-03-16,5
Tijucas,4218004,0,2020-03-17,6
Tijucas,4218004,0,2020-03-18,7
Tijucas,4218004,0,2020-03-19,8
Tijucas,4218004,0,2020-03-20,9
Tijucas,4218004,0,2020-03-21,10
Tijucas,4218004,0,2020-03-22,11
Tijucas,4218004,0,2020-03-23,12
Tijucas,4218004,1,2020-03-24,13
Tijucas,4218004,1,2020-03-25,14
Tijucas,4218004,1,2020-03-26,15
Tijucas,4218004,1,2020-03-27,16
Tijucas,4218004,1,2020-03-28,17
Tijucas,4218004,1,2020-03-29,18
Tijucas,4218004,1,2020-03-30,19
Tijucas,4218004,1,2020-03-31,20
Tijucas,4218004,1,2020-04-01,21
Tijucas,4218004,1,2020-04-02,22
Tijucas,4218004,1,2020-04-03,23
Tijucas,4218004,1,2020-04-04,24
Tijucas,4218004,2,2020-04-05,25
Tijucas,4218004,2,2020-04-06,26
Tijucas,4218004,2,2020-04-07,27
Tijucas,4218004,2,2020-04-08,28
Tijucas,4218004,3,2020-04-09,29
Tijucas,4218004,3,2020-04-10,30
Timbé do Sul,4218103,0,2020-03-12,1
Timbé do Sul,4218103,0,2020-03-13,2
Timbé do Sul,4218103,0,2020-03-14,3
Timbé do Sul,4218103,0,2020-03-15,4
Timbé do Sul,4218103,0,2020-03-16,5
Timbé do Sul,4218103,0,2020-03-17,6
Timbé do Sul,4218103,0,2020-03-18,7
Timbé do Sul,4218103,0,2020-03-19,8
Timbé do Sul,4218103,0,2020-03-20,9
Timbé do Sul,4218103,0,2020-03-21,10
Timbé do Sul,4218103,0,2020-03-22,11
Timbé do Sul,4218103,0,2020-03-23,12
Timbé do Sul,4218103,0,2020-03-24,13
Timbé do Sul,4218103,0,2020-03-25,14
Timbé do Sul,4218103,1,2020-03-26,15
Timbé do Sul,4218103,1,2020-03-27,16
Timbé do Sul,4218103,1,2020-03-28,17
Timbé do Sul,4218103,1,2020-03-29,18
Timbé do Sul,4218103,1,2020-03-30,19
Timbé do Sul,4218103,1,2020-03-31,20
Timbé do Sul,4218103,1,2020-04-01,21
Timbé do Sul,4218103,1,2020-04-02,22
Timbé do Sul,4218103,1,2020-04-03,23
Timbé do Sul,4218103,1,2020-04-04,24
Timbé do Sul,4218103,1,2020-04-05,25
Timbé do Sul,4218103,1,2020-04-06,26
Timbé do Sul,4218103,1,2020-04-07,27
Timbé do Sul,4218103,1,2020-04-08,28
Timbé do Sul,4218103,1,2020-04-09,29
Timbé do Sul,4218103,1,2020-04-10,30
Timbó,4218202,0,2020-03-12,1
Timbó,4218202,0,2020-03-13,2
Timbó,4218202,0,2020-03-14,3
Timbó,4218202,0,2020-03-15,4
Timbó,4218202,0,2020-03-16,5
Timbó,4218202,0,2020-03-17,6
Timbó,4218202,0,2020-03-18,7
Timbó,4218202,0,2020-03-19,8
Timbó,4218202,0,2020-03-20,9
Timbó,4218202,0,2020-03-21,10
Timbó,4218202,0,2020-03-22,11
Timbó,4218202,0,2020-03-23,12
Timbó,4218202,0,2020-03-24,13
Timbó,4218202,0,2020-03-25,14
Timbó,4218202,0,2020-03-26,15
Timbó,4218202,0,2020-03-27,16
Timbó,4218202,0,2020-03-28,17
Timbó,4218202,0,2020-03-29,18
Timbó,4218202,0,2020-03-30,19
Timbó,4218202,0,2020-03-31,20
Timbó,4218202,0,2020-04-01,21
Timbó,4218202,0,2020-04-02,22
Timbó,4218202,0,2020-04-03,23
Timbó,4218202,0,2020-04-04,24
Timbó,4218202,0,2020-04-05,25
Timbó,4218202,1,2020-04-06,26
Timbó,4218202,1,2020-04-07,27
Timbó,4218202,1,2020-04-08,28
Timbó,4218202,1,2020-04-09,29
Timbó,4218202,1,2020-04-10,30
Treze de Maio,4218400,0,2020-03-12,1
Treze de Maio,4218400,0,2020-03-13,2
Treze de Maio,4218400,0,2020-03-14,3
Treze de Maio,4218400,0,2020-03-15,4
Treze de Maio,4218400,0,2020-03-16,5
Treze de Maio,4218400,0,2020-03-17,6
Treze de Maio,4218400,0,2020-03-18,7
Treze de Maio,4218400,0,2020-03-19,8
Treze de Maio,4218400,0,2020-03-20,9
Treze de Maio,4218400,0,2020-03-21,10
Treze de Maio,4218400,0,2020-03-22,11
Treze de Maio,4218400,0,2020-03-23,12
Treze de Maio,4218400,0,2020-03-24,13
Treze de Maio,4218400,0,2020-03-25,14
Treze de Maio,4218400,0,2020-03-26,15
Treze de Maio,4218400,0,2020-03-27,16
Treze de Maio,4218400,0,2020-03-28,17
Treze de Maio,4218400,0,2020-03-29,18
Treze de Maio,4218400,0,2020-03-30,19
Treze de Maio,4218400,0,2020-03-31,20
Treze de Maio,4218400,0,2020-04-01,21
Treze de Maio,4218400,0,2020-04-02,22
Treze de Maio,4218400,0,2020-04-03,23
Treze de Maio,4218400,0,2020-04-04,24
Treze de Maio,4218400,0,2020-04-05,25
Treze de Maio,4218400,0,2020-04-06,26
Treze de Maio,4218400,0,2020-04-07,27
Treze de Maio,4218400,0,2020-04-08,28
Treze de Maio,4218400,0,2020-04-09,29
Treze de Maio,4218400,0,2020-04-10,30
Tubarão,4218707,0,2020-03-12,1
Tubarão,4218707,0,2020-03-13,2
Tubarão,4218707,0,2020-03-14,3
Tubarão,4218707,0,2020-03-15,4
Tubarão,4218707,0,2020-03-16,5
Tubarão,4218707,0,2020-03-17,6
Tubarão,4218707,2,2020-03-18,7
Tubarão,4218707,2,2020-03-19,8
Tubarão,4218707,6,2020-03-20,9
Tubarão,4218707,6,2020-03-21,10
Tubarão,4218707,6,2020-03-22,11
Tubarão,4218707,7,2020-03-23,12
Tubarão,4218707,9,2020-03-24,13
Tubarão,4218707,9,2020-03-25,14
Tubarão,4218707,9,2020-03-26,15
Tubarão,4218707,9,2020-03-27,16
Tubarão,4218707,9,2020-03-28,17
Tubarão,4218707,9,2020-03-29,18
Tubarão,4218707,9,2020-03-30,19
Tubarão,4218707,9,2020-03-31,20
Tubarão,4218707,10,2020-04-01,21
Tubarão,4218707,14,2020-04-02,22
Tubarão,4218707,15,2020-04-03,23
Tubarão,4218707,18,2020-04-04,24
Tubarão,4218707,19,2020-04-05,25
Tubarão,4218707,19,2020-04-06,26
Tubarão,4218707,19,2020-04-07,27
Tubarão,4218707,19,2020-04-08,28
Tubarão,4218707,22,2020-04-09,29
Tubarão,4218707,30,2020-04-10,30
Urussanga,4219002,0,2020-03-12,1
Urussanga,4219002,0,2020-03-13,2
Urussanga,4219002,0,2020-03-14,3
Urussanga,4219002,0,2020-03-15,4
Urussanga,4219002,0,2020-03-16,5
Urussanga,4219002,0,2020-03-17,6
Urussanga,4219002,0,2020-03-18,7
Urussanga,4219002,0,2020-03-19,8
Urussanga,4219002,0,2020-03-20,9
Urussanga,4219002,0,2020-03-21,10
Urussanga,4219002,0,2020-03-22,11
Urussanga,4219002,0,2020-03-23,12
Urussanga,4219002,0,2020-03-24,13
Urussanga,4219002,0,2020-03-25,14
Urussanga,4219002,0,2020-03-26,15
Urussanga,4219002,0,2020-03-27,16
Urussanga,4219002,1,2020-03-28,17
Urussanga,4219002,1,2020-03-29,18
Urussanga,4219002,1,2020-03-30,19
Urussanga,4219002,1,2020-03-31,20
Urussanga,4219002,1,2020-04-01,21
Urussanga,4219002,1,2020-04-02,22
Urussanga,4219002,1,2020-04-03,23
Urussanga,4219002,2,2020-04-04,24
Urussanga,4219002,2,2020-04-05,25
Urussanga,4219002,2,2020-04-06,26
Urussanga,4219002,2,2020-04-07,27
Urussanga,4219002,2,2020-04-08,28
Urussanga,4219002,3,2020-04-09,29
Urussanga,4219002,3,2020-04-10,30
Vargem Bonita,4219176,0,2020-03-12,1
Vargem Bonita,4219176,0,2020-03-13,2
Vargem Bonita,4219176,0,2020-03-14,3
Vargem Bonita,4219176,0,2020-03-15,4
Vargem Bonita,4219176,0,2020-03-16,5
Vargem Bonita,4219176,0,2020-03-17,6
Vargem Bonita,4219176,0,2020-03-18,7
Vargem Bonita,4219176,0,2020-03-19,8
Vargem Bonita,4219176,0,2020-03-20,9
Vargem Bonita,4219176,0,2020-03-21,10
Vargem Bonita,4219176,0,2020-03-22,11
Vargem Bonita,4219176,0,2020-03-23,12
Vargem Bonita,4219176,0,2020-03-24,13
Vargem Bonita,4219176,0,2020-03-25,14
Vargem Bonita,4219176,0,2020-03-26,15
Vargem Bonita,4219176,0,2020-03-27,16
Vargem Bonita,4219176,0,2020-03-28,17
Vargem Bonita,4219176,0,2020-03-29,18
Vargem Bonita,4219176,0,2020-03-30,19
Vargem Bonita,4219176,0,2020-03-31,20
Vargem Bonita,4219176,0,2020-04-01,21
Vargem Bonita,4219176,0,2020-04-02,22
Vargem Bonita,4219176,0,2020-04-03,23
Vargem Bonita,4219176,0,2020-04-04,24
Vargem Bonita,4219176,0,2020-04-05,25
Vargem Bonita,4219176,0,2020-04-06,26
Vargem Bonita,4219176,0,2020-04-07,27
Vargem Bonita,4219176,0,2020-04-08,28
Vargem Bonita,4219176,0,2020-04-09,29
Vargem Bonita,4219176,0,2020-04-10,30
Vidal Ramos,4219200,0,2020-03-12,1
Vidal Ramos,4219200,0,2020-03-13,2
Vidal Ramos,4219200,0,2020-03-14,3
Vidal Ramos,4219200,0,2020-03-15,4
Vidal Ramos,4219200,0,2020-03-16,5
Vidal Ramos,4219200,0,2020-03-17,6
Vidal Ramos,4219200,0,2020-03-18,7
Vidal Ramos,4219200,0,2020-03-19,8
Vidal Ramos,4219200,0,2020-03-20,9
Vidal Ramos,4219200,0,2020-03-21,10
Vidal Ramos,4219200,0,2020-03-22,11
Vidal Ramos,4219200,0,2020-03-23,12
Vidal Ramos,4219200,0,2020-03-24,13
Vidal Ramos,4219200,0,2020-03-25,14
Vidal Ramos,4219200,0,2020-03-26,15
Vidal Ramos,4219200,0,2020-03-27,16
Vidal Ramos,4219200,0,2020-03-28,17
Vidal Ramos,4219200,0,2020-03-29,18
Vidal Ramos,4219200,0,2020-03-30,19
Vidal Ramos,4219200,0,2020-03-31,20
Vidal Ramos,4219200,0,2020-04-01,21
Vidal Ramos,4219200,0,2020-04-02,22
Vidal Ramos,4219200,0,2020-04-03,23
Vidal Ramos,4219200,0,2020-04-04,24
Vidal Ramos,4219200,0,2020-04-05,25
Vidal Ramos,4219200,0,2020-04-06,26
Vidal Ramos,4219200,0,2020-04-07,27
Vidal Ramos,4219200,0,2020-04-08,28
Vidal Ramos,4219200,1,2020-04-09,29
Vidal Ramos,4219200,1,2020-04-10,30
Videira,4219309,0,2020-03-12,1
Videira,4219309,0,2020-03-13,2
Videira,4219309,0,2020-03-14,3
Videira,4219309,0,2020-03-15,4
Videira,4219309,0,2020-03-16,5
Videira,4219309,0,2020-03-17,6
Videira,4219309,0,2020-03-18,7
Videira,4219309,0,2020-03-19,8
Videira,4219309,0,2020-03-20,9
Videira,4219309,0,2020-03-21,10
Videira,4219309,0,2020-03-22,11
Videira,4219309,0,2020-03-23,12
Videira,4219309,0,2020-03-24,13
Videira,4219309,0,2020-03-25,14
Videira,4219309,0,2020-03-26,15
Videira,4219309,0,2020-03-27,16
Videira,4219309,0,2020-03-28,17
Videira,4219309,0,2020-03-29,18
Videira,4219309,0,2020-03-30,19
Videira,4219309,0,2020-03-31,20
Videira,4219309,0,2020-04-01,21
Videira,4219309,0,2020-04-02,22
Videira,4219309,0,2020-04-03,23
Videira,4219309,0,2020-04-04,24
Videira,4219309,0,2020-04-05,25
Videira,4219309,1,2020-04-06,26
Videira,4219309,1,2020-04-07,27
Videira,4219309,1,2020-04-08,28
Videira,4219309,1,2020-04-09,29
Videira,4219309,1,2020-04-10,30
Xaxim,4219705,0,2020-03-12,1
Xaxim,4219705,0,2020-03-13,2
Xaxim,4219705,0,2020-03-14,3
Xaxim,4219705,0,2020-03-15,4
Xaxim,4219705,0,2020-03-16,5
Xaxim,4219705,0,2020-03-17,6
Xaxim,4219705,0,2020-03-18,7
Xaxim,4219705,0,2020-03-19,8
Xaxim,4219705,0,2020-03-20,9
Xaxim,4219705,0,2020-03-21,10
Xaxim,4219705,0,2020-03-22,11
Xaxim,4219705,0,2020-03-23,12
Xaxim,4219705,0,2020-03-24,13
Xaxim,4219705,0,2020-03-25,14
Xaxim,4219705,0,2020-03-26,15
Xaxim,4219705,0,2020-03-27,16
Xaxim,4219705,0,2020-03-28,17
Xaxim,4219705,0,2020-03-29,18
Xaxim,4219705,0,2020-03-30,19
Xaxim,4219705,0,2020-03-31,20
Xaxim,4219705,0,2020-04-01,21
Xaxim,4219705,0,2020-04-02,22
Xaxim,4219705,0,2020-04-03,23
Xaxim,4219705,0,2020-04-04,24
Xaxim,4219705,0,2020-04-05,25
Xaxim,4219705,0,2020-04-06,26
Xaxim,4219705,0,2020-04-07,27
Xaxim,4219705,0,2020-04-08,28
Xaxim,4219705,0,2020-04-09,29
Xaxim,4219705,0,2020-04-10,30
